StationCode,SampleID,FinalID,BAResult
SMC00153,SMC001532009681,Chironomus,17
SMC00153,SMC001532009681,Corbicula,4
SMC00153,SMC001532009681,Corisella inscripta,3
SMC00153,SMC001532009681,Corixidae,53
SMC00153,SMC001532009681,Crangonyx,24
SMC00153,SMC001532009681,Cricotopus,10
SMC00153,SMC001532009681,Enochrus ,1
SMC00153,SMC001532009681,Enochrus ochraceus,1
SMC00153,SMC001532009681,Eukiefferiella,1
SMC00153,SMC001532009681,Gammarus,312
SMC00153,SMC001532009681,Hyalella,102
SMC00153,SMC001532009681,Hydroptila,4
SMC00153,SMC001532009681,Micropsectra,11
SMC00153,SMC001532009681,Micropsectra ,3
SMC00153,SMC001532009681,Oligochaeta,55
SMC00153,SMC001532009681,Ostracoda,6
SMC00153,SMC001532009681,Parametriocnemus,1
SMC00153,SMC001532009681,Physa,1
SMC00153,SMC001532009681,Prostoma,5
SMC00153,SMC001532009681,Simulium,2
SMC00153,SMC001532009681,Tanytarsus,2
SMC00153,SMC001532009681,Tribelos,3
SMC00153,SMC001532009681,Trichocorixa reticulata,14
SMC00153,SMC001532009681,Turbellaria,1
SMC00153,SMC001532009682,Argia,1
SMC00153,SMC001532009682,Bezzia/ Palpomyia,1
SMC00153,SMC001532009682,Chironomidae ,1
SMC00153,SMC001532009682,Chironomus,18
SMC00153,SMC001532009682,Chironomus,4
SMC00153,SMC001532009682,Corbicula,9
SMC00153,SMC001532009682,Corisella inscripta,1
SMC00153,SMC001532009682,Corixidae,20
SMC00153,SMC001532009682,Crangonyx,10
SMC00153,SMC001532009682,Cricotopus,1
SMC00153,SMC001532009682,Cricotopus,19
SMC00153,SMC001532009682,Cricotopus bicinctus group,2
SMC00153,SMC001532009682,Dicrotendipes ,3
SMC00153,SMC001532009682,Dicrotendipes ,6
SMC00153,SMC001532009682,Gammarus,259
SMC00153,SMC001532009682,Hyalella,133
SMC00153,SMC001532009682,Laccobius,1
SMC00153,SMC001532009682,Micropsectra ,36
SMC00153,SMC001532009682,Micropsectra ,5
SMC00153,SMC001532009682,Oligochaeta,76
SMC00153,SMC001532009682,Ostracoda,5
SMC00153,SMC001532009682,Physa,1
SMC00153,SMC001532009682,Polypedilum ,2
SMC00153,SMC001532009682,Procladius ,1
SMC00153,SMC001532009682,Tanytarsus ,6
SMC00153,SMC001532009682,Tribelos ,4
SMC00153,SMC001532009682,Trichocorixa reticulata,2
SMC00191,SMC0019120107121,Ambrysus,1
SMC00191,SMC0019120107121,Apedilum,1
SMC00191,SMC0019120107121,Atractides,1
SMC00191,SMC0019120107121,Baetis,8
SMC00191,SMC0019120107121,Baetis adonis,43
SMC00191,SMC0019120107121,Bezzia/ Palpomyia,22
SMC00191,SMC0019120107121,Caloparyphus/ Euparyphus,7
SMC00191,SMC0019120107121,Ceratopogonidae,3
SMC00191,SMC0019120107121,Cricotopus,1
SMC00191,SMC0019120107121,Cricotopus bicinctus group,1
SMC00191,SMC0019120107121,Cryptochironomus,12
SMC00191,SMC0019120107121,Culicoides,3
SMC00191,SMC0019120107121,Dasyhelea,4
SMC00191,SMC0019120107121,Elmidae,1
SMC00191,SMC0019120107121,Fallceon quilleri,17
SMC00191,SMC0019120107121,Hemerodromia,3
SMC00191,SMC0019120107121,Hydropsyche,58
SMC00191,SMC0019120107121,Hydroptila,13
SMC00191,SMC0019120107121,Hydroptilidae,1
SMC00191,SMC0019120107121,Lebertia,1
SMC00191,SMC0019120107121,Limnophila,1
SMC00191,SMC0019120107121,Neotrichia,3
SMC00191,SMC0019120107121,Oligochaeta,1
SMC00191,SMC0019120107121,Ostracoda,1
SMC00191,SMC0019120107121,Paracladopelma,5
SMC00191,SMC0019120107121,Pentaneura,5
SMC00191,SMC0019120107121,Polypedilum,13
SMC00191,SMC0019120107121,Probezzia,1
SMC00191,SMC0019120107121,Psychodidae,1
SMC00191,SMC0019120107121,Rheotanytarsus,6
SMC00191,SMC0019120107121,Rheotanytarsus,87
SMC00191,SMC0019120107121,Simulium,85
SMC00191,SMC0019120107121,Sperchon,16
SMC00191,SMC0019120107121,Tanypodinae,1
SMC00191,SMC0019120107121,Tanytarsus,1
SMC00191,SMC0019120107121,Tanytarsus,2
SMC00191,SMC0019120107121,Thienemannimyia group,7
SMC00191,SMC0019120107121,Tricorythodes minutus,127
SMC00198,SMC0019820095201,Ablabesmyia,6
SMC00198,SMC0019820095201,Alotanypus,4
SMC00198,SMC0019820095201,Argia,21
SMC00198,SMC0019820095201,Baetis,2
SMC00198,SMC0019820095201,Baetis adonis,124
SMC00198,SMC0019820095201,Coenagrionidae,1
SMC00198,SMC0019820095201,Corixidae,1
SMC00198,SMC0019820095201,Corynoneura,1
SMC00198,SMC0019820095201,Cryptochironomus,1
SMC00198,SMC0019820095201,Fallceon quilleri,37
SMC00198,SMC0019820095201,Hetaerina americana,1
SMC00198,SMC0019820095201,Hyalella,13
SMC00198,SMC0019820095201,Hydroptila,1
SMC00198,SMC0019820095201,Labrundinia ,1
SMC00198,SMC0019820095201,Labrundinia,7
SMC00198,SMC0019820095201,Micropsectra,2
SMC00198,SMC0019820095201,Oligochaeta,26
SMC00198,SMC0019820095201,Ostracoda,270
SMC00198,SMC0019820095201,Parametriocnemus,1
SMC00198,SMC0019820095201,Pentaneura,7
SMC00198,SMC0019820095201,Physa,4
SMC00198,SMC0019820095201,Polypedilum,2
SMC00198,SMC0019820095201,Procladius,3
SMC00198,SMC0019820095201,Prostoma,2
SMC00198,SMC0019820095201,Simulium,51
SMC00198,SMC0019820095201,Sperchon,26
SMC00198,SMC0019820095201,Tanytarsus,16
SMC00198,SMC0019820095201,Tribelos,2
SMC00198,SMC0019820095201,Turbellaria,1
SMC00206,SMC0020620095181,Baetis,3
SMC00206,SMC0020620095181,Corbicula fluminea,3
SMC00206,SMC0020620095181,Cricotopus,1
SMC00206,SMC0020620095181,Ephydridae,1
SMC00206,SMC0020620095181,Fallceon quilleri,1
SMC00206,SMC0020620095181,Hyalella,96
SMC00206,SMC0020620095181,Libellulidae,1
SMC00206,SMC0020620095181,Limonia,1
SMC00206,SMC0020620095181,Micropsectra,4
SMC00206,SMC0020620095181,Nematoda,17
SMC00206,SMC0020620095181,Oligochaeta,74
SMC00206,SMC0020620095181,Ostracoda,70
SMC00206,SMC0020620095181,Paraphaenocladius,1
SMC00206,SMC0020620095181,Pentaneura,9
SMC00206,SMC0020620095181,Physa,5
SMC00206,SMC0020620095181,Potamopyrgus antipodarum,235
SMC00206,SMC0020620095181,Procambarus clarkii,1
SMC00206,SMC0020620095181,Procladius,5
SMC00206,SMC0020620095181,Rheocricotopus,4
SMC00206,SMC0020620095181,Rheotanytarsus,28
SMC00206,SMC0020620095181,Simulium,11
SMC00271,SMC002712009641,Ablabesmyia,6
SMC00271,SMC002712009641,Baetis,1
SMC00271,SMC002712009641,Bezzia/ Palpomyia,5
SMC00271,SMC002712009641,Brillia,4
SMC00271,SMC002712009641,Caenis,3
SMC00271,SMC002712009641,Caloparyphus/ Euparyphus,1
SMC00271,SMC002712009641,Chironomidae,2
SMC00271,SMC002712009641,Chironomus,1
SMC00271,SMC002712009641,Chloroperlidae,2
SMC00271,SMC002712009641,Corynoneura,4
SMC00271,SMC002712009641,Cricotopus,2
SMC00271,SMC002712009641,Cricotopus,8
SMC00271,SMC002712009641,Cricotopus bicinctus group,22
SMC00271,SMC002712009641,Dicrotendipes,25
SMC00271,SMC002712009641,Eubrianax edwardsii,1
SMC00271,SMC002712009641,Gumaga,10
SMC00271,SMC002712009641,Heptageniidae,1
SMC00271,SMC002712009641,Heterlimnius,7
SMC00271,SMC002712009641,Hydropsyche,1
SMC00271,SMC002712009641,Lauterborniella,1
SMC00271,SMC002712009641,Lepidostoma,41
SMC00271,SMC002712009641,Malenka,6
SMC00271,SMC002712009641,Micrasema,61
SMC00271,SMC002712009641,Micropsectra,2
SMC00271,SMC002712009641,Microtendipes,11
SMC00271,SMC002712009641,Mideopsis,10
SMC00271,SMC002712009641,Neotrichia,2
SMC00271,SMC002712009641,Octogomphus specularis,1
SMC00271,SMC002712009641,Oligochaeta,61
SMC00271,SMC002712009641,Paracladopelma,2
SMC00271,SMC002712009641,Paraleptophlebia,10
SMC00271,SMC002712009641,Parametriocnemus,1
SMC00271,SMC002712009641,Parametriocnemus,12
SMC00271,SMC002712009641,Pentaneura,2
SMC00271,SMC002712009641,Pericoma/ Telmatoscopus,2
SMC00271,SMC002712009641,Physa,27
SMC00271,SMC002712009641,Polypedilum,97
SMC00271,SMC002712009641,Procladius,1
SMC00271,SMC002712009641,Rheotanytarsus,12
SMC00271,SMC002712009641,Rhyacophila,1
SMC00271,SMC002712009641,Stempellinella,1
SMC00271,SMC002712009641,Synorthocladius,4
SMC00271,SMC002712009641,Tanypodinae,3
SMC00271,SMC002712009641,Tanytarsus,35
SMC00271,SMC002712009641,Thienemannimyia group,20
SMC00271,SMC002712009641,Torrenticola,19
SMC00282,SMC002822009691,Agabus,1
SMC00282,SMC002822009691,Apedilum,2
SMC00282,SMC002822009691,Archilestes grandis,1
SMC00282,SMC002822009691,Atractides,1
SMC00282,SMC002822009691,Baetis adonis,36
SMC00282,SMC002822009691,Berosus,8
SMC00282,SMC002822009691,Bezzia/ Palpomyia,1
SMC00282,SMC002822009691,Callibaetis,8
SMC00282,SMC002822009691,Ceratopogonidae,6
SMC00282,SMC002822009691,Coenagrionidae,2
SMC00282,SMC002822009691,Corynoneura,5
SMC00282,SMC002822009691,Cricotopus,37
SMC00282,SMC002822009691,Cricotopus bicinctus group,1
SMC00282,SMC002822009691,Dasyhelea,54
SMC00282,SMC002822009691,Demicryptochironomus,1
SMC00282,SMC002822009691,Dicrotendipes,4
SMC00282,SMC002822009691,Ephydridae,25
SMC00282,SMC002822009691,Eukiefferiella,14
SMC00282,SMC002822009691,Fallceon quilleri,4
SMC00282,SMC002822009691,Hemerodromia,3
SMC00282,SMC002822009691,Hyalella,4
SMC00282,SMC002822009691,Hydropsyche,2
SMC00282,SMC002822009691,Hydroptila,3
SMC00282,SMC002822009691,Isoperla,1
SMC00282,SMC002822009691,Laccobius,11
SMC00282,SMC002822009691,Libellulidae,1
SMC00282,SMC002822009691,Micrasema,20
SMC00282,SMC002822009691,Microtendipes,1
SMC00282,SMC002822009691,Muscidae,2
SMC00282,SMC002822009691,Nilotanypus,4
SMC00282,SMC002822009691,Ochrotrichia,21
SMC00282,SMC002822009691,Odontomyia,4
SMC00282,SMC002822009691,Oligochaeta,55
SMC00282,SMC002822009691,Ostracoda,8
SMC00282,SMC002822009691,Parametriocnemus,3
SMC00282,SMC002822009691,Peltodytes,1
SMC00282,SMC002822009691,Peltodytes,2
SMC00282,SMC002822009691,Pentaneura,2
SMC00282,SMC002822009691,Physa,173
SMC00282,SMC002822009691,Pseudochironomus,18
SMC00282,SMC002822009691,Rheotanytarsus ,19
SMC00282,SMC002822009691,Rheotanytarsus,96
SMC00282,SMC002822009691,Simulium,84
SMC00282,SMC002822009691,Sperchon,3
SMC00282,SMC002822009691,Stictotarsus,2
SMC00282,SMC002822009691,Tropisternus ,1
SMC00282,SMC002822009691,Tropisternus ellipticus,1
SMC00288,SMC0028820096181,Anax,2
SMC00288,SMC0028820096181,Argia,109
SMC00288,SMC0028820096181,Baetis adonis,155
SMC00288,SMC0028820096181,Corynoneura,2
SMC00288,SMC0028820096181,Cricotopus ,3
SMC00288,SMC0028820096181,Cricotopus,5
SMC00288,SMC0028820096181,Eukiefferiella,6
SMC00288,SMC0028820096181,Ferrissia,1
SMC00288,SMC0028820096181,Hydroptila,7
SMC00288,SMC0028820096181,Limnophyes,4
SMC00288,SMC0028820096181,Odonata,1
SMC00288,SMC0028820096181,Oligochaeta,55
SMC00288,SMC0028820096181,Ostracoda,17
SMC00288,SMC0028820096181,Parametriocnemus,2
SMC00288,SMC0028820096181,Pentaneura,12
SMC00288,SMC0028820096181,Physa,46
SMC00288,SMC0028820096181,Pisidium,3
SMC00288,SMC0028820096181,Procladius,1
SMC00288,SMC0028820096181,Prostoma,12
SMC00288,SMC0028820096181,Rheocricotopus,15
SMC00288,SMC0028820096181,Simulium,67
SMC00288,SMC0028820096181,Stenochironomus,1
SMC00288,SMC0028820096181,Tanytarsus,1
SMC00288,SMC0028820096181,Tipula,2
SMC00288,SMC0028820096181,Turbellaria,95
SMC00318,SMC0031820106151,Ablabesmyia,1
SMC00318,SMC0031820106151,Apedilum,1
SMC00318,SMC0031820106151,Chironomus,11
SMC00318,SMC0031820106151,Cricotopus,365
SMC00318,SMC0031820106151,Cricotopus,66
SMC00318,SMC0031820106151,Cryptochironomus,10
SMC00318,SMC0031820106151,Dicrotendipes,23
SMC00318,SMC0031820106151,Ephydridae,1
SMC00318,SMC0031820106151,Oligochaeta,42
SMC00318,SMC0031820106151,Ostracoda,48
SMC00318,SMC0031820106151,Procladius,3
SMC00318,SMC0031820106151,Tanytarsus,1
SMC00318,SMC0031820106151,Tanytarsus,2
SMC00324,SMC0032420106211,Ambrysus,1
SMC00324,SMC0032420106211,Baetidae,8
SMC00324,SMC0032420106211,Baetis,3
SMC00324,SMC0032420106211,Bezzia/ Palpomyia,3
SMC00324,SMC0032420106211,Caloparyphus/ Euparyphus,3
SMC00324,SMC0032420106211,Centroptilum,11
SMC00324,SMC0032420106211,Corixidae,3
SMC00324,SMC0032420106211,Cricotopus,1
SMC00324,SMC0032420106211,Cryptochironomus,2
SMC00324,SMC0032420106211,Dicrotendipes,1
SMC00324,SMC0032420106211,Dina,2
SMC00324,SMC0032420106211,Fallceon quilleri,10
SMC00324,SMC0032420106211,Hetaerina americana,2
SMC00324,SMC0032420106211,Hyalella,52
SMC00324,SMC0032420106211,Hydropsyche,1
SMC00324,SMC0032420106211,Labrundinia,5
SMC00324,SMC0032420106211,Limnophila,4
SMC00324,SMC0032420106211,Nectopsyche,37
SMC00324,SMC0032420106211,Oligochaeta,164
SMC00324,SMC0032420106211,Ostracoda,27
SMC00324,SMC0032420106211,Paracladopelma,1
SMC00324,SMC0032420106211,Peltodytes,1
SMC00324,SMC0032420106211,Peltodytes,4
SMC00324,SMC0032420106211,Pentaneura,3
SMC00324,SMC0032420106211,Physa,2
SMC00324,SMC0032420106211,Polypedilum,8
SMC00324,SMC0032420106211,Sperchon,1
SMC00324,SMC0032420106211,Stictotarsus,1
SMC00324,SMC0032420106211,Tanytarsus,1
SMC00324,SMC0032420106211,Thienemannimyia group,1
SMC00324,SMC0032420106211,Tricorythodes minutus,183
SMC00324,SMC0032420106211,Turbellaria,23
SMC00324,SMC0032420117131,Ablabesmyia,5
SMC00324,SMC0032420117131,Apedilum,2
SMC00324,SMC0032420117131,Arrenurus,1
SMC00324,SMC0032420117131,Atractides,2
SMC00324,SMC0032420117131,Caloparyphus/ Euparyphus,2
SMC00324,SMC0032420117131,Corixidae,7
SMC00324,SMC0032420117131,Cricotopus bicinctus group,6
SMC00324,SMC0032420117131,Cryptochironomus,11
SMC00324,SMC0032420117131,Dasyhelea,1
SMC00324,SMC0032420117131,Dolichopodidae,2
SMC00324,SMC0032420117131,Elmidae,1
SMC00324,SMC0032420117131,Enallagma,2
SMC00324,SMC0032420117131,Eukiefferiella,1
SMC00324,SMC0032420117131,Euparyphus,1
SMC00324,SMC0032420117131,Fallceon quilleri,46
SMC00324,SMC0032420117131,Hemerodromia,1
SMC00324,SMC0032420117131,Hyalella,33
SMC00324,SMC0032420117131,Hydroptila,6
SMC00324,SMC0032420117131,Labrundinia,15
SMC00324,SMC0032420117131,Lethocerus,1
SMC00324,SMC0032420117131,Naucoridae,3
SMC00324,SMC0032420117131,Nectopsyche,9
SMC00324,SMC0032420117131,Oligochaeta,16
SMC00324,SMC0032420117131,Ostracoda,41
SMC00324,SMC0032420117131,Oxyethira,1
SMC00324,SMC0032420117131,Paracladopelma,1
SMC00324,SMC0032420117131,Peltodytes,1
SMC00324,SMC0032420117131,Peltodytes,3
SMC00324,SMC0032420117131,Pentaneura,1
SMC00324,SMC0032420117131,Pentaneura,21
SMC00324,SMC0032420117131,Pericoma/ Telmatoscopus,1
SMC00324,SMC0032420117131,Physa,22
SMC00324,SMC0032420117131,Polypedilum,14
SMC00324,SMC0032420117131,Procladius,2
SMC00324,SMC0032420117131,Pseudochironomus,1
SMC00324,SMC0032420117131,Rheocricotopus,1
SMC00324,SMC0032420117131,Sperchon,1
SMC00324,SMC0032420117131,Tanytarsus,11
SMC00324,SMC0032420117131,Thienemanniella,2
SMC00324,SMC0032420117131,Thienemannimyia group,1
SMC00324,SMC0032420117131,Tribelos,2
SMC00324,SMC0032420117131,Tricorythodes explicatus,275
SMC00324,SMC0032420117131,Turbellaria,17
SMC00382,SMC0038220096231,Alotanypus,1
SMC00382,SMC0038220096231,Ceratopogonidae,1
SMC00382,SMC0038220096231,Chironomus,1
SMC00382,SMC0038220096231,Chironomus,34
SMC00382,SMC0038220096231,Cricotopus,11
SMC00382,SMC0038220096231,Cricotopus,113
SMC00382,SMC0038220096231,Cricotopus bicinctus group,1
SMC00382,SMC0038220096231,Culex,1
SMC00382,SMC0038220096231,Dasyhelea,35
SMC00382,SMC0038220096231,Dicrotendipes,3
SMC00382,SMC0038220096231,Dicrotendipes,356
SMC00382,SMC0038220096231,Microtendipes,6
SMC00382,SMC0038220096231,Ostracoda,37
SMC00382,SMC0038220096231,Pseudochironomus,1
SMC00382,SMC0038220096231,Tanytarsus,1
SMC00382,SMC0038220096231,Thienemannimyia group,1
SMC00428,SMC0042820107221,Argia,4
SMC00428,SMC0042820107221,Baetidae,3
SMC00428,SMC0042820107221,Baetis,38
SMC00428,SMC0042820107221,Baetis adonis,116
SMC00428,SMC0042820107221,Brillia,4
SMC00428,SMC0042820107221,Corynoneura,3
SMC00428,SMC0042820107221,Dolichopodidae,1
SMC00428,SMC0042820107221,Empididae,1
SMC00428,SMC0042820107221,Eukiefferiella,2
SMC00428,SMC0042820107221,Euparyphus,1
SMC00428,SMC0042820107221,Hemerodromia,1
SMC00428,SMC0042820107221,Hydropsyche,27
SMC00428,SMC0042820107221,Hydroptila,1
SMC00428,SMC0042820107221,Hydroptilidae,1
SMC00428,SMC0042820107221,Leptophlebiidae,1
SMC00428,SMC0042820107221,Libellulidae,1
SMC00428,SMC0042820107221,Malenka,5
SMC00428,SMC0042820107221,Maruina lanceolata,9
SMC00428,SMC0042820107221,Micrasema,64
SMC00428,SMC0042820107221,Microtendipes,1
SMC00428,SMC0042820107221,Paltothemis lineatipes,1
SMC00428,SMC0042820107221,Parametriocnemus,1
SMC00428,SMC0042820107221,Parametriocnemus,12
SMC00428,SMC0042820107221,Pentaneura,1
SMC00428,SMC0042820107221,Pentaneura,6
SMC00428,SMC0042820107221,Polycentropus,1
SMC00428,SMC0042820107221,Polypedilum,20
SMC00428,SMC0042820107221,Rheotanytarsus,1
SMC00428,SMC0042820107221,Rheotanytarsus,11
SMC00428,SMC0042820107221,Simulium,233
SMC00428,SMC0042820107221,Tanypodinae,1
SMC00428,SMC0042820107221,Tanytarsus,6
SMC00428,SMC0042820107221,Tricorythodes minutus,9
SMC00428,SMC004282011831,Agapetus,7
SMC00428,SMC004282011831,Argia,1
SMC00428,SMC004282011831,Baetis,26
SMC00428,SMC004282011831,Baetis tricaudatus,102
SMC00428,SMC004282011831,Brillia,4
SMC00428,SMC004282011831,Caenis,1
SMC00428,SMC004282011831,Corynoneura,1
SMC00428,SMC004282011831,Demicryptochironomus,2
SMC00428,SMC004282011831,Diphetor hageni,9
SMC00428,SMC004282011831,Empididae,1
SMC00428,SMC004282011831,Epeorus,8
SMC00428,SMC004282011831,Eukiefferiella,20
SMC00428,SMC004282011831,Glossosomatidae,2
SMC00428,SMC004282011831,Hydropsyche,43
SMC00428,SMC004282011831,Hydropsychidae,3
SMC00428,SMC004282011831,Lepidostoma,1
SMC00428,SMC004282011831,Malenka,18
SMC00428,SMC004282011831,Micrasema,8
SMC00428,SMC004282011831,Neohermes,1
SMC00428,SMC004282011831,Polypedilum,1
SMC00428,SMC004282011831,Polypedilum,46
SMC00428,SMC004282011831,Rheotanytarsus,12
SMC00428,SMC004282011831,Rhyacophila,3
SMC00428,SMC004282011831,Simulium hippovorum,210
SMC00428,SMC004282011831,Simulium hippovorum,5
SMC00428,SMC004282011831,Simulium piperi,5
SMC00428,SMC004282011831,Sperchon,4
SMC00428,SMC004282011831,Stempellinella,1
SMC00428,SMC004282011831,Stenochironomus,2
SMC00428,SMC004282011831,Tanytarsus,9
SMC00428,SMC004282011831,Thienemannimyia group,10
SMC00428,SMC004282011831,Wormaldia,39
SMC00436,SMC0043620095261,Baetis,22
SMC00436,SMC0043620095261,Chironomidae,1
SMC00436,SMC0043620095261,Chironomus,2
SMC00436,SMC0043620095261,Chironomus,29
SMC00436,SMC0043620095261,Cladotanytarsus,6
SMC00436,SMC0043620095261,Cricotopus,110
SMC00436,SMC0043620095261,Cricotopus bicinctus group,15
SMC00436,SMC0043620095261,Cryptochironomus,2
SMC00436,SMC0043620095261,Dasyhelea,2
SMC00436,SMC0043620095261,Dicrotendipes,44
SMC00436,SMC0043620095261,Ephydridae,1
SMC00436,SMC0043620095261,Fallceon quilleri,25
SMC00436,SMC0043620095261,Hemerodromia,1
SMC00436,SMC0043620095261,Hemerodromia,21
SMC00436,SMC0043620095261,Hyalella,15
SMC00436,SMC0043620095261,Hydroptila,1
SMC00436,SMC0043620095261,Nematoda,1
SMC00436,SMC0043620095261,Oligochaeta,201
SMC00436,SMC0043620095261,Ostracoda,51
SMC00436,SMC0043620095261,Pentaneura,1
SMC00436,SMC0043620095261,Physa,1
SMC00436,SMC0043620095261,Polypedilum,1
SMC00436,SMC0043620095261,Sperchon,3
SMC00436,SMC0043620095261,Turbellaria,20
SMC00440,SMC0044020095201,Apedilum,22
SMC00440,SMC0044020095201,Baetis,38
SMC00440,SMC0044020095201,Bezzia/ Palpomyia,4
SMC00440,SMC0044020095201,Brillia,3
SMC00440,SMC0044020095201,Caloparyphus/ Euparyphus,2
SMC00440,SMC0044020095201,Chironomidae ,5
SMC00440,SMC0044020095201,Chironomus,49
SMC00440,SMC0044020095201,Coenagrionidae,4
SMC00440,SMC0044020095201,Corynoneura,16
SMC00440,SMC0044020095201,Corynoneura,3
SMC00440,SMC0044020095201,Cricotopus,9
SMC00440,SMC0044020095201,Cryptochironomus,1
SMC00440,SMC0044020095201,Culicoides,23
SMC00440,SMC0044020095201,Dicrotendipes,1
SMC00440,SMC0044020095201,Dolichopodidae,1
SMC00440,SMC0044020095201,Ephydridae,1
SMC00440,SMC0044020095201,Eukiefferiella,25
SMC00440,SMC0044020095201,Hydroptila,5
SMC00440,SMC0044020095201,Libellulidae,1
SMC00440,SMC0044020095201,Limnophyes,17
SMC00440,SMC0044020095201,Malenka,1
SMC00440,SMC0044020095201,Micropsectra,48
SMC00440,SMC0044020095201,Muscidae,1
SMC00440,SMC0044020095201,Oligochaeta,84
SMC00440,SMC0044020095201,Ostracoda,22
SMC00440,SMC0044020095201,Paracladopelma,3
SMC00440,SMC0044020095201,Parametriocnemus,10
SMC00440,SMC0044020095201,Paraphaenocladius,3
SMC00440,SMC0044020095201,Pericoma/ Telmatoscopus,3
SMC00440,SMC0044020095201,Polypedilum,35
SMC00440,SMC0044020095201,Rheotanytarsus,21
SMC00440,SMC0044020095201,Simulium,1
SMC00440,SMC0044020095201,Simulium,116
SMC00440,SMC0044020095201,Tanypodinae ,1
SMC00440,SMC0044020095201,Tanytarsus,2
SMC00440,SMC0044020095201,Tipula,2
SMC00440,SMC0044020095201,Tipulidae,3
SMC00446,SMC004462010711,Alotanypus,3
SMC00446,SMC004462010711,Ceratopogonidae,3
SMC00446,SMC004462010711,Chironomus,6
SMC00446,SMC004462010711,Coenagrionidae,1
SMC00446,SMC004462010711,Cricotopus,3
SMC00446,SMC004462010711,Culicidae,1
SMC00446,SMC004462010711,Hyalella,30
SMC00446,SMC004462010711,Limnophyes,2
SMC00446,SMC004462010711,Micropsectra,32
SMC00446,SMC004462010711,Oligochaeta,340
SMC00446,SMC004462010711,Paratendipes,2
SMC00446,SMC004462010711,Polypedilum,2
SMC00446,SMC004462010711,Procambarus clarkii,4
SMC00446,SMC004462010711,Procladius,9
SMC00446,SMC004462010711,Sciomyzidae,1
SMC00446,SMC004462010711,Tanytarsus,2
SMC00446,SMC004462010711,Tipula,1
SMC00446,SMC004462010711,Trichoptera,1
SMC00457,SMC004572009641,Agabus seriatus,1
SMC00457,SMC004572009641,Apedilum,1
SMC00457,SMC004572009641,Argia,8
SMC00457,SMC004572009641,Atractides,2
SMC00457,SMC004572009641,Baetis adonis,146
SMC00457,SMC004572009641,Bezzia/ Palpomyia,1
SMC00457,SMC004572009641,Brillia,1
SMC00457,SMC004572009641,Caloparyphus/ Euparyphus,1
SMC00457,SMC004572009641,Cheumatopsyche,57
SMC00457,SMC004572009641,Chironomidae ,3
SMC00457,SMC004572009641,Corbicula,5
SMC00457,SMC004572009641,Corynoneura,3
SMC00457,SMC004572009641,Eukiefferiella,17
SMC00457,SMC004572009641,Fallceon quilleri,8
SMC00457,SMC004572009641,Hemerodromia,1
SMC00457,SMC004572009641,Hyalella,116
SMC00457,SMC004572009641,Hydropsyche,62
SMC00457,SMC004572009641,Hydroptila,27
SMC00457,SMC004572009641,Hydroptilidae,4
SMC00457,SMC004572009641,Isoperla,2
SMC00457,SMC004572009641,Maruina lanceolata,2
SMC00457,SMC004572009641,Micrasema,34
SMC00457,SMC004572009641,Micropsectra,8
SMC00457,SMC004572009641,Muscidae,1
SMC00457,SMC004572009641,Oligochaeta,1
SMC00457,SMC004572009641,Ostracoda,5
SMC00457,SMC004572009641,Parametriocnemus,31
SMC00457,SMC004572009641,Pentaneura,4
SMC00457,SMC004572009641,Physa,3
SMC00457,SMC004572009641,Polypedilum,2
SMC00457,SMC004572009641,Rheocricotopus,10
SMC00457,SMC004572009641,Rheotanytarsus ,1
SMC00457,SMC004572009641,Rheotanytarsus,38
SMC00457,SMC004572009641,Simulium,19
SMC00457,SMC004572009641,Sperchon,7
SMC00457,SMC004572009641,Tinodes,4
SMC00457,SMC004572009641,Turbellaria,2
SMC00457,SMC004572009641,Wormaldia,6
SMC00464,SMC004642009581,Agapetus,1
SMC00464,SMC004642009581,Baetis,11
SMC00464,SMC004642009581,Caenis,3
SMC00464,SMC004642009581,Caloparyphus/ Euparyphus,1
SMC00464,SMC004642009581,Cheumatopsyche,1
SMC00464,SMC004642009581,Chironomidae ,4
SMC00464,SMC004642009581,Cricotopus,10
SMC00464,SMC004642009581,Cricotopus,12
SMC00464,SMC004642009581,Cricotopus bicinctus group,71
SMC00464,SMC004642009581,Cricotopus trifascia group,3
SMC00464,SMC004642009581,Dicrotendipes,5
SMC00464,SMC004642009581,Drunella,1
SMC00464,SMC004642009581,Epeorus,1
SMC00464,SMC004642009581,Eukiefferiella,13
SMC00464,SMC004642009581,Helicopsyche,15
SMC00464,SMC004642009581,Hemerodromia,2
SMC00464,SMC004642009581,Hetaerina americana,1
SMC00464,SMC004642009581,Hydropsyche,3
SMC00464,SMC004642009581,Lebertia,3
SMC00464,SMC004642009581,Microcylloepus,1
SMC00464,SMC004642009581,Micropsectra,1
SMC00464,SMC004642009581,Microtendipes,88
SMC00464,SMC004642009581,Oligochaeta,47
SMC00464,SMC004642009581,Optioservus,5
SMC00464,SMC004642009581,Ordobrevia nubifera,4
SMC00464,SMC004642009581,Ostracoda,158
SMC00464,SMC004642009581,Physa,3
SMC00464,SMC004642009581,Polypedilum,1
SMC00464,SMC004642009581,Psephenus falli,1
SMC00464,SMC004642009581,Rheotanytarsus,2
